date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:00:29	8842/8842	---M--	200	added ('OK')	image/png	etag:%221d3432c1a76cd21:0%22	http://www.jiitconverge.com/Converge/images/meetteam/mt_1.png	C:/Users/Nikhil/Desktop/Website/parakram.github.io/Events/www.jiitconverge.com/Converge/images/meetteam/mt_1.png	(from http://www.jiitconverge.com/Converge/html/home.html)
00:00:33	13292/13292	---M--	200	added ('OK')	image/png	etag:%221a8e94c3a76cd21:0%22	http://www.jiitconverge.com/Converge/images/meetteam/mt_2.png	C:/Users/Nikhil/Desktop/Website/parakram.github.io/Events/www.jiitconverge.com/Converge/images/meetteam/mt_2.png	(from http://www.jiitconverge.com/Converge/html/home.html)
00:00:34	12595/12595	---M--	200	added ('OK')	image/png	etag:%22ac3be3c3a76cd21:0%22	http://www.jiitconverge.com/Converge/images/meetteam/mt_4.png	C:/Users/Nikhil/Desktop/Website/parakram.github.io/Events/www.jiitconverge.com/Converge/images/meetteam/mt_4.png	(from http://www.jiitconverge.com/Converge/html/home.html)
00:00:35	1465026/1465026	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jan%202018%2018:30:08%20GMT	https://www.facebook.com/jiitconverge	C:/Users/Nikhil/Desktop/Website/parakram.github.io/Events/www.facebook.com/jiitconverge.html	(from http://www.jiitconverge.com/Converge/html/home.html)
00:00:36	13599/13599	---M--	200	added ('OK')	image/png	etag:%22735e47c4a76cd21:0%22	http://www.jiitconverge.com/Converge/images/meetteam/mt_5.png	C:/Users/Nikhil/Desktop/Website/parakram.github.io/Events/www.jiitconverge.com/Converge/images/meetteam/mt_5.png	(from http://www.jiitconverge.com/Converge/html/home.html)
00:00:50	2042/2042	---M--	200	added ('OK')	image/png	etag:%2290ac55c4a76cd21:0%22	http://www.jiitconverge.com/Converge/images/meetteam/mt_7.png	C:/Users/Nikhil/Desktop/Website/parakram.github.io/Events/www.jiitconverge.com/Converge/images/meetteam/mt_7.png	(from http://www.jiitconverge.com/Converge/html/home.html)
00:00:51	33950/33950	---M--	200	added ('OK')	image/png	etag:%22f0d1dc6a76cd21:0%22	http://www.jiitconverge.com/Converge/images/reachus/reach-us1.png	C:/Users/Nikhil/Desktop/Website/parakram.github.io/Events/www.jiitconverge.com/Converge/images/reachus/reach-us1.png	(from http://www.jiitconverge.com/Converge/html/home.html)
00:00:52	7435/7435	---M--	200	added ('OK')	image/png	etag:%22f3a939c6a76cd21:0%22	http://www.jiitconverge.com/Converge/images/reachus/reach-us2.png	C:/Users/Nikhil/Desktop/Website/parakram.github.io/Events/www.jiitconverge.com/Converge/images/reachus/reach-us2.png	(from http://www.jiitconverge.com/Converge/html/home.html)
00:00:52	3327/3327	---M--	200	added ('OK')	image/png	etag:%226dca27caa76cd21:0%22	http://www.jiitconverge.com/Converge/images/title/title-converge.png	C:/Users/Nikhil/Desktop/Website/parakram.github.io/Events/www.jiitconverge.com/Converge/images/title/title-converge.png	(from http://www.jiitconverge.com/Converge/html/home.html)
00:00:52	7439/7439	---M--	200	added ('OK')	image/png	etag:%225442ffc9a76cd21:0%22	http://www.jiitconverge.com/Converge/images/title/sprite-converge.png	C:/Users/Nikhil/Desktop/Website/parakram.github.io/Events/www.jiitconverge.com/Converge/images/title/sprite-converge.png	(from http://www.jiitconverge.com/Converge/html/home.html)
00:01:02	51/51	---MCZ	200	added ('OK')	text/plain	date:Fri,%2026%20Jan%202018%2018:30:56%20GMT	https://fonts.googleapis.com/robots.txt		(from http://www.jiitconverge.com/Converge/html/home.html)
